"num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","muni_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad","edad_m1","condicion_pil","tipo_vehi","marca_vehi","color_vehi","modelo_vehi","causa_acc"
5394,19,"Noviembre","Sábado",7,"San Marcos",4,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Amarillo","Ignorado","Colisión"
5575,28,"Noviembre","Lunes",7,"Guatemala",2,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Negro","Ignorado","Colisión"
5646,4,"12","Domingo",20,"Guatemala",17,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
5682,6,"12","Martes",19,"El Progreso",4,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Pick up","Ignorado","Blanco","2006","Colisión"
5910,21,"12","Miércoles",8,"Sacatepéquez",4,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Ignorado","Ignorado","Ignorado","Ignorado","Volco"
5912,21,"12","Miércoles",8,"Sacatepéquez",4,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Ignorado","Ignorado","Ignorado","Ignorado","Volco"
91,6,"Enero","Jueves",11,"Suchitepéquez",15,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Blanco","2003","Colisión"
193,10,"Enero","Lunes",15,"Petén",2,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Empotro"
194,10,"Enero","Lunes",15,"Petén",2,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Empotro"
239,14,"Enero","Viernes",7,"Escuintla",7,"Rural","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Pick up","Ignorado","Rojo","Ignorado","Colisión"
241,14,"Enero","Viernes",7,"Escuintla",7,"Rural","Ignorado","Hombre","42","40-44","Mayor","Lesionado","Pick up","Ignorado","Rojo","Ignorado","Colisión"
281,16,"Enero","Domingo",17,"San Marcos",11,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Pick up","Ignorado","Rojo","Ignorado","Empotro"
316,19,"Enero","Miércoles",4,"Guatemala",1,"Urbano","12","Hombre","43","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Azul","Ignorado","Colisión"
493,30,"Enero","Domingo",22,"San Marcos",4,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Volco"
498,30,"Enero","Domingo",13,"Huehutenango",31,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Volco"
501,30,"Enero","Domingo",13,"Huehutenango",31,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Volco"
524,31,"Enero","Lunes",19,"Quiché",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Embarranco"
556,3,"Febrero","Jueves",9,"Escuintla",1,"Rural","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Rosado","Ignorado","Colisión"
594,5,"Febrero","Sábado",21,"Suchitepéquez",20,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Blanco","Ignorado","Colisión"
596,5,"Febrero","Sábado",21,"Suchitepéquez",20,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Blanco","Ignorado","Colisión"
731,15,"Febrero","Martes",16,"San Marcos",20,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Ignorado","Ignorado","Ignorado","Ignorado","Embarranco"
831,21,"Febrero","Lunes",10,"Guatemala",1,"Urbano","1","Hombre","42","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Azul","2008","Colisión"
1081,8,"Marzo","Martes",7,"Suchitepéquez",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
1133,10,"Marzo","Jueves",15,"Chiquimula",2,"Rural","Ignorado","Mujer","42","40-44","Mayor","Fallecido","Pick up","Ignorado","Anaranjado","1987","Colisión"
1504,3,"Abril","Domingo",9,"Petén",10,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Pick up","Ignorado","Blanco","Ignorado","Volco"
1773,20,"Abril","Miércoles",15,"Guatemala",13,"Rural","Ignorado","Hombre","42","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Blanco","1979","Colisión"
2210,14,"Mayo","Sábado",16,"San Marcos",11,"Urbano","Ignorado","Mujer","42","40-44","Mayor","Lesionado","Mototaxi","Ignorado","Rojo","Ignorado","Colisión"
2301,19,"Mayo","Jueves",14,"Santa Rosa",11,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Negro","Ignorado","Colisión"
2329,20,"Mayo","Viernes",21,"Izabal",1,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Pick up","Ignorado","Gris","Ignorado","Volco"
2331,21,"Mayo","Sábado",6,"Guatemala",1,"Urbano","1","Hombre","40","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
2335,21,"Mayo","Sábado",6,"Guatemala",1,"Urbano","1","Mujer","44","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
2579,31,"Mayo","Martes",19,"Guatemala",1,"Urbano","9","Hombre","43","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","Ignorado","Colisión"
2640,4,"Junio","Sábado",14,"Guatemala",14,"Rural","Ignorado","Hombre","40","40-44","Mayor","Fallecido","Motocicleta","Ignorado","Gris","2008","Colisión"
2650,4,"Junio","Sábado",12,"Sacatepéquez",4,"Rural","Ignorado","Hombre","41","40-44","Mayor","Lesionado","Microbus","Ignorado","Verde","Ignorado","Colisión"
3124,4,"Julio","Lunes",12,"Jutiapa",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Fallecido","Camión","Ignorado","Blanco","Ignorado","Volco"
3502,30,"Julio","Sábado",21,"Zacapa",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Fallecido","Pick up","Ignorado","Ignorado","Ignorado","Volco"
3584,3,"Agosto","Miércoles",16,"Santa Rosa",8,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Volco"
3611,4,"Agosto","Jueves",9,"El Progreso",7,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Pick up","Ignorado","Blanco","Ignorado","Colisión"
3878,25,"Agosto","Jueves",13,"Retalhuleu",1,"Urbano","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","2005","Colisión"
3907,29,"Agosto","Lunes",10,"Guatemala",2,"Rural","Ignorado","Hombre","44","40-44","Mayor","Fallecido","Pick up","Ignorado","Ignorado","Ignorado","Volco"
3923,29,"Agosto","Lunes",10,"Guatemala",15,"Rural","Ignorado","Mujer","42","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Verde","1991","Colisión"
4009,3,"Septiembre","Sábado",4,"Quiché",11,"Rural","Ignorado","Hombre","41","40-44","Mayor","Lesionado","Camión","Ignorado","Ignorado","Ignorado","Empotro"
4165,11,"Septiembre","Domingo",11,"Alta Verapaz",13,"Rural","Ignorado","Mujer","42","40-44","Mayor","Lesionado","Camión","Ignorado","Celeste","Ignorado","Empotro"
4181,11,"Septiembre","Domingo",11,"Alta Verapaz",13,"Rural","Ignorado","Mujer","42","40-44","Mayor","Lesionado","Camión","Ignorado","Celeste","Ignorado","Empotro"
4184,11,"Septiembre","Domingo",11,"Alta Verapaz",13,"Rural","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Camión","Ignorado","Celeste","Ignorado","Empotro"
4210,11,"Septiembre","Domingo",7,"Quiché",1,"Rural","Ignorado","Hombre","42","40-44","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Embarranco"
4225,12,"Septiembre","Lunes",13,"San Marcos",3,"Rural","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Camión","Ignorado","Rojo","Ignorado","Empotro"
4249,13,"Septiembre","Martes",5,"Suchitepéquez",1,"Urbano","2","Hombre","41","40-44","Mayor","Lesionado","Ignorado","Ignorado","Ignorado","Ignorado","Atropello"
4402,19,"Septiembre","Lunes",19,"Petén",2,"Rural","Ignorado","Hombre","42","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
4508,30,"Septiembre","Viernes",23,"Guatemala",1,"Urbano","1","Mujer","41","40-44","Mayor","Lesionado","Camioneta","Ignorado","Azul","2003","Colisión"
4545,2,"Octubre","Domingo",14,"Santa Rosa",2,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4546,2,"Octubre","Domingo",14,"Santa Rosa",2,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4558,2,"Octubre","Domingo",14,"Santa Rosa",2,"Rural","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4562,2,"Octubre","Domingo",14,"Santa Rosa",2,"Rural","Ignorado","Hombre","43","40-44","Mayor","Fallecido","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4780,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Hombre","41","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4785,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Mujer","42","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4796,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Hombre","42","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4938,27,"Octubre","Jueves",18,"San Marcos",25,"Rural","Ignorado","Mujer","40","40-44","Mayor","Fallecido","Microbus","Ignorado","Blanco","Ignorado","Embarranco"
5142,9,"Noviembre","Miércoles",7,"Chimaltenango",1,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Azul","Ignorado","Volco"
5146,9,"Noviembre","Miércoles",7,"Chimaltenango",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Azul","Ignorado","Volco"
5148,9,"Noviembre","Miércoles",7,"Chimaltenango",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Azul","Ignorado","Volco"
5234,14,"Noviembre","Lunes",17,"Guatemala",17,"Urbano","7","Hombre","40","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
5250,14,"Noviembre","Lunes",5,"Sololá",1,"Rural","Ignorado","Hombre","41","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5258,14,"Noviembre","Lunes",8,"Sacatepéquez",6,"Rural","Ignorado","Hombre","42","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
5289,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5291,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5300,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5325,15,"Noviembre","Martes",12,"Petén",8,"Rural","Ignorado","Hombre","44","40-44","Mayor","Lesionado","Automovil","Ignorado","Ignorado","Ignorado","Colisión"
5344,18,"Noviembre","Viernes",19,"Guatemala",1,"Urbano","7","Mujer","40","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
5349,18,"Noviembre","Viernes",19,"Guatemala",1,"Urbano","7","Hombre","43","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
5355,18,"Noviembre","Viernes",19,"Guatemala",1,"Urbano","7","Hombre","43","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
5363,18,"Noviembre","Viernes",19,"Guatemala",1,"Urbano","7","Mujer","40","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
5373,18,"Noviembre","Viernes",0,"Escuintla",11,"Rural","Ignorado","Hombre","40","40-44","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Empotro"
5385,19,"Noviembre","Sábado",7,"San Marcos",4,"Rural","Ignorado","Mujer","40","40-44","Mayor","Fallecido","Bus extraurbano","Ignorado","Amarillo","Ignorado","Colisión"
5487,25,"Noviembre","Viernes",12,"San Marcos",15,"Urbano","Ignorado","Hombre","42","40-44","Mayor","Lesionado","Pick up","Ignorado","Blanco","Ignorado","Volco"
5538,26,"Noviembre","Sábado",0,"Petén",1,"Rural","Ignorado","Hombre","42","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
5549,27,"Noviembre","Domingo",7,"Quetzaltenango",16,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Café","Ignorado","Colisión"
5559,27,"Noviembre","Domingo",7,"Quetzaltenango",16,"Rural","Ignorado","Mujer","43","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Café","Ignorado","Colisión"
5560,27,"Noviembre","Domingo",7,"Quetzaltenango",16,"Rural","Ignorado","Mujer","40","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Café","Ignorado","Colisión"
5561,27,"Noviembre","Domingo",7,"Quetzaltenango",16,"Rural","Ignorado","Mujer","44","40-44","Mayor","Lesionado","Bus urbano","Ignorado","Café","Ignorado","Colisión"
5720,10,"12","Sábado",18,"Guatemala",7,"Rural","Ignorado","Hombre","41","40-44","Mayor","Lesionado","Motocicleta","Ignorado","Beige","1998","Colisión"
5757,13,"12","Martes",13,"Alta Verapaz",8,"Rural","Ignorado","Hombre","42","40-44","Mayor","Lesionado","Pick up","Ignorado","Azul","1988","Volco"
5875,20,"12","Martes",4,"Sacatepéquez",4,"Rural","Ignorado","Mujer","42","40-44","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Colisión"
5911,21,"12","Miércoles",8,"Sacatepéquez",4,"Rural","Ignorado","Hombre","43","40-44","Mayor","Lesionado","Ignorado","Ignorado","Ignorado","Ignorado","Volco"
5965,24,"12","Sábado",19,"Petén",1,"Rural","Ignorado","Hombre","40","40-44","Mayor","Fallecido","Motocicleta","Ignorado","Ignorado","Ignorado","Volco"
6019,30,"12","Viernes",18,"Guatemala",1,"Urbano","3","Mujer","40","40-44","Mayor","Lesionado","Automovil","Ignorado","Ignorado","Ignorado","Colisión"
32,1,"Enero","Sábado",0,"Guatemala",8,"Urbano","3","Hombre","45","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Volco"
240,14,"Enero","Viernes",7,"Escuintla",7,"Rural","Ignorado","Hombre","48","45-49","Mayor","Lesionado","Pick up","Ignorado","Rojo","Ignorado","Colisión"
277,16,"Enero","Domingo",17,"San Marcos",11,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Pick up","Ignorado","Rojo","Ignorado","Empotro"
279,16,"Enero","Domingo",17,"San Marcos",11,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Pick up","Ignorado","Rojo","Ignorado","Empotro"
299,17,"Enero","Lunes",18,"Petén",3,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
446,26,"Enero","Miércoles",13,"Petén",8,"Rural","Ignorado","Mujer","46","45-49","Mayor","Lesionado","Automovil","Ignorado","Ignorado","Ignorado","Empotro"
496,30,"Enero","Domingo",22,"San Marcos",4,"Rural","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Volco"
497,30,"Enero","Domingo",22,"San Marcos",4,"Rural","Ignorado","Mujer","46","45-49","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Volco"
506,31,"Enero","Lunes",19,"Guatemala",1,"Urbano","10","Hombre","48","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Negro","2009","Colisión"
580,5,"Febrero","Sábado",7,"Guatemala",1,"Urbano","1","Hombre","49","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","Ignorado","Colisión"
929,28,"Febrero","Lunes",9,"Izabal",4,"Rural","Ignorado","Hombre","47","45-49","Mayor","Fallecido","Ignorado","Ignorado","Ignorado","Ignorado","Colisión"
976,2,"Marzo","Miércoles",9,"Alta Verapaz",10,"Rural","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Pick up","Ignorado","Corinto","Ignorado","Volco"
979,2,"Marzo","Miércoles",9,"Alta Verapaz",10,"Rural","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Pick up","Ignorado","Corinto","Ignorado","Volco"
1082,8,"Marzo","Martes",7,"Suchitepéquez",1,"Rural","Ignorado","Hombre","46","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
1132,10,"Marzo","Jueves",15,"Chiquimula",2,"Rural","Ignorado","Hombre","49","45-49","Mayor","Fallecido","Pick up","Ignorado","Anaranjado","1987","Colisión"
1586,8,"Abril","Viernes",17,"Chiquimula",7,"Rural","Ignorado","Hombre","46","45-49","Mayor","Lesionado","Pick up","Ignorado","Negro","Ignorado","Empotro"
1726,17,"Abril","Domingo",15,"Guatemala",1,"Urbano","11","Mujer","45","45-49","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","1996","Colisión"
1743,18,"Abril","Lunes",12,"Jalapa",1,"Rural","Ignorado","Mujer","48","45-49","Mayor","Lesionado","Camión","Ignorado","Ignorado","Ignorado","Volco"
1938,25,"Abril","Lunes",7,"Escuintla",2,"Rural","Ignorado","Mujer","48","45-49","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","1997","Colisión"
2063,5,"Mayo","Jueves",17,"Escuintla",1,"Rural","Ignorado","Hombre","46","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
2326,20,"Mayo","Viernes",21,"Izabal",1,"Rural","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Pick up","Ignorado","Gris","Ignorado","Volco"
2334,21,"Mayo","Sábado",6,"Guatemala",1,"Urbano","1","Mujer","47","45-49","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
2557,30,"Mayo","Lunes",5,"Chimaltenango",4,"Rural","Ignorado","Hombre","47","45-49","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
2602,1,"Junio","Miércoles",11,"Suchitepéquez",1,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
2657,5,"Junio","Domingo",20,"Chiquimula",1,"Urbano","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","2009","Colisión"
2873,17,"Junio","Viernes",15,"Retalhuleu",3,"Rural","Ignorado","Hombre","49","45-49","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Embarranco"
3044,30,"Junio","Jueves",15,"Quiché",11,"Rural","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Bus extraurbano","Ignorado","Verde","Ignorado","Volco"
3176,8,"Julio","Viernes",17,"Escuintla",4,"Rural","Ignorado","Hombre","48","45-49","Mayor","Lesionado","Camión","Ignorado","Blanco","Ignorado","Embarranco"
3198,9,"Julio","Sábado",20,"Suchitepéquez",1,"Rural","Ignorado","Hombre","47","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","Ignorado","Empotro"
3225,12,"Julio","Martes",11,"San Marcos",23,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Camión","Ignorado","Blanco","Ignorado","Colisión"
3229,12,"Julio","Martes",11,"San Marcos",23,"Rural","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Camión","Ignorado","Blanco","Ignorado","Colisión"
3329,21,"Julio","Jueves",15,"Sololá",13,"Rural","Ignorado","Hombre","46","45-49","Mayor","Lesionado","Bus extraurbano","Ignorado","Verde","Ignorado","Embarranco"
3585,3,"Agosto","Miércoles",16,"Santa Rosa",8,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Volco"
3820,21,"Agosto","Domingo",11,"Jutiapa",17,"Rural","Ignorado","Mujer","48","45-49","Mayor","Lesionado","Bus extraurbano","Ignorado","Azul","1997","Volco"
3823,21,"Agosto","Domingo",11,"Jutiapa",17,"Rural","Ignorado","Hombre","45","45-49","Mayor","Lesionado","Bus extraurbano","Ignorado","Azul","1997","Volco"
4011,3,"Septiembre","Sábado",4,"Quiché",11,"Rural","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Camión","Ignorado","Ignorado","Ignorado","Empotro"
4099,8,"Septiembre","Jueves",15,"Guatemala",1,"Urbano","9","Hombre","46","45-49","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
4164,11,"Septiembre","Domingo",11,"Alta Verapaz",13,"Rural","Ignorado","Hombre","48","45-49","Mayor","Lesionado","Camión","Ignorado","Celeste","Ignorado","Empotro"
4186,11,"Septiembre","Domingo",11,"Alta Verapaz",13,"Rural","Ignorado","Mujer","45","45-49","Mayor","Lesionado","Camión","Ignorado","Celeste","Ignorado","Empotro"
4724,15,"Octubre","Sábado",14,"Suchitepéquez",1,"Rural","Ignorado","Hombre","46","45-49","Mayor","Lesionado","Bus extraurbano","Ignorado","Amarillo","Ignorado","Colisión"
4725,15,"Octubre","Sábado",17,"Retalhuleu",1,"Urbano","2","Hombre","49","45-49","Mayor","Fallecido","Bus extraurbano","Ignorado","Rojo","Ignorado","Colisión"
4754,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Hombre","45","45-49","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4769,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Mujer","48","45-49","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
